zone_id,name,x_coord,y_coord,centroid,x_max,x_min,y_max,y_min,node_id_list,poi_id_list,production,attraction,production_fixed,attraction_fixed,geometry
11,B0,-77.04978095000003,38.902976155500006,POINT (-77.04978095000003 38.902976155500006),-77.04807711000001,-77.05148479,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.902285714, -77.04807711000001 38.902285714, -77.04807711000001 38.903666597, -77.05148479 38.903666597, -77.05148479 38.902285714))"
12,B1,-77.04637327,38.9029761555,POINT (-77.04637327 38.9029761555),-77.04466943,-77.04807711000001,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.902285714, -77.04466943 38.902285714, -77.04466943 38.903666597, -77.04807711000001 38.903666597, -77.04807711000001 38.902285714))"
13,B2,-77.04296559,38.902976155500006,POINT (-77.04296559 38.902976155500006),-77.04126175,-77.04466943,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.902285714, -77.04126175 38.902285714, -77.04126175 38.903666597, -77.04466943 38.903666597, -77.04466943 38.902285714))"
14,B3,-77.03955791,38.902976155500006,POINT (-77.03955791 38.902976155500006),-77.03785407000001,-77.04126175,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.902285714, -77.03785407000001 38.902285714, -77.03785407000001 38.903666597, -77.04126175 38.903666597, -77.04126175 38.902285714))"
15,B4,-77.03615023,38.9029761555,POINT (-77.03615023 38.9029761555),-77.03444639,-77.03785407000001,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.902285714, -77.03444639 38.902285714, -77.03444639 38.903666597, -77.03785407000001 38.903666597, -77.03785407000001 38.902285714))"
16,B5,-77.03274255,38.902976155500006,POINT (-77.03274255 38.902976155500006),-77.03103871,-77.03444639,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.902285714, -77.03103871 38.902285714, -77.03103871 38.903666597, -77.03444639 38.903666597, -77.03444639 38.902285714))"
17,B6,-77.02933487000001,38.902976155500006,POINT (-77.02933487000001 38.902976155500006),-77.02763103000001,-77.03103871,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.902285714, -77.02763103000001 38.902285714, -77.02763103000001 38.903666597, -77.03103871 38.903666597, -77.03103871 38.902285714))"
18,B7,-77.02592719,38.902976155500006,POINT (-77.02592719 38.902976155500006),-77.02422335000001,-77.02763103000001,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.902285714, -77.02422335000001 38.902285714, -77.02422335000001 38.903666597, -77.02763103000001 38.903666597, -77.02763103000001 38.902285714))"
19,B8,-77.02251951000001,38.9029761555,POINT (-77.02251951000001 38.9029761555),-77.02081567,-77.02422335000001,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.902285714, -77.02081567 38.902285714, -77.02081567 38.903666597, -77.02422335000001 38.903666597, -77.02422335000001 38.902285714))"
20,B9,-77.01911183,38.902976155500006,POINT (-77.01911183 38.902976155500006),-77.01740799000001,-77.02081567,38.903666597,38.902285714,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.902285714, -77.01740799000001 38.902285714, -77.01740799000001 38.903666597, -77.02081567 38.903666597, -77.02081567 38.902285714))"
21,C0,-77.04978095000003,38.9015952725,POINT (-77.04978095000003 38.9015952725),-77.04807711000001,-77.05148479,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.900904831000005, -77.04807711000001 38.900904831000005, -77.04807711000001 38.902285714, -77.05148479 38.902285714, -77.05148479 38.900904831000005))"
22,C1,-77.04637327,38.9015952725,POINT (-77.04637327 38.9015952725),-77.04466943,-77.04807711000001,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.900904831000005, -77.04466943 38.900904831000005, -77.04466943 38.902285714, -77.04807711000001 38.902285714, -77.04807711000001 38.900904831000005))"
23,C2,-77.04296559,38.9015952725,POINT (-77.04296559 38.9015952725),-77.04126175,-77.04466943,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.900904831000005, -77.04126175 38.900904831000005, -77.04126175 38.902285714, -77.04466943 38.902285714, -77.04466943 38.900904831000005))"
24,C3,-77.03955791,38.9015952725,POINT (-77.03955791 38.9015952725),-77.03785407000001,-77.04126175,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.900904831000005, -77.03785407000001 38.900904831000005, -77.03785407000001 38.902285714, -77.04126175 38.902285714, -77.04126175 38.900904831000005))"
25,C4,-77.03615023,38.9015952725,POINT (-77.03615023 38.9015952725),-77.03444639,-77.03785407000001,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.900904831000005, -77.03444639 38.900904831000005, -77.03444639 38.902285714, -77.03785407000001 38.902285714, -77.03785407000001 38.900904831000005))"
26,C5,-77.03274255,38.9015952725,POINT (-77.03274255 38.9015952725),-77.03103871,-77.03444639,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.900904831000005, -77.03103871 38.900904831000005, -77.03103871 38.902285714, -77.03444639 38.902285714, -77.03444639 38.900904831000005))"
27,C6,-77.02933487000001,38.9015952725,POINT (-77.02933487000001 38.9015952725),-77.02763103000001,-77.03103871,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.900904831000005, -77.02763103000001 38.900904831000005, -77.02763103000001 38.902285714, -77.03103871 38.902285714, -77.03103871 38.900904831000005))"
28,C7,-77.02592719,38.9015952725,POINT (-77.02592719 38.9015952725),-77.02422335000001,-77.02763103000001,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.900904831000005, -77.02422335000001 38.900904831000005, -77.02422335000001 38.902285714, -77.02763103000001 38.902285714, -77.02763103000001 38.900904831000005))"
29,C8,-77.02251951000001,38.9015952725,POINT (-77.02251951000001 38.9015952725),-77.02081567,-77.02422335000001,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.900904831000005, -77.02081567 38.900904831000005, -77.02081567 38.902285714, -77.02422335000001 38.902285714, -77.02422335000001 38.900904831000005))"
30,C9,-77.01911183,38.9015952725,POINT (-77.01911183 38.9015952725),-77.01740799000001,-77.02081567,38.902285714,38.900904831000005,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.900904831000005, -77.01740799000001 38.900904831000005, -77.01740799000001 38.902285714, -77.02081567 38.902285714, -77.02081567 38.900904831000005))"
31,D0,-77.04978095000003,38.90021438950001,POINT (-77.04978095000003 38.90021438950001),-77.04807711000001,-77.05148479,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.899523948, -77.04807711000001 38.899523948, -77.04807711000001 38.900904831000005, -77.05148479 38.900904831000005, -77.05148479 38.899523948))"
32,D1,-77.04637327,38.90021438950001,POINT (-77.04637327 38.90021438950001),-77.04466943,-77.04807711000001,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.899523948, -77.04466943 38.899523948, -77.04466943 38.900904831000005, -77.04807711000001 38.900904831000005, -77.04807711000001 38.899523948))"
33,D2,-77.04296559,38.90021438950001,POINT (-77.04296559 38.90021438950001),-77.04126175,-77.04466943,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.899523948, -77.04126175 38.899523948, -77.04126175 38.900904831000005, -77.04466943 38.900904831000005, -77.04466943 38.899523948))"
34,D3,-77.03955791,38.90021438950001,POINT (-77.03955791 38.90021438950001),-77.03785407000001,-77.04126175,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.899523948, -77.03785407000001 38.899523948, -77.03785407000001 38.900904831000005, -77.04126175 38.900904831000005, -77.04126175 38.899523948))"
35,D4,-77.03615023,38.90021438950001,POINT (-77.03615023 38.90021438950001),-77.03444639,-77.03785407000001,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.899523948, -77.03444639 38.899523948, -77.03444639 38.900904831000005, -77.03785407000001 38.900904831000005, -77.03785407000001 38.899523948))"
36,D5,-77.03274255,38.90021438950001,POINT (-77.03274255 38.90021438950001),-77.03103871,-77.03444639,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.899523948, -77.03103871 38.899523948, -77.03103871 38.900904831000005, -77.03444639 38.900904831000005, -77.03444639 38.899523948))"
37,D6,-77.02933487000003,38.90021438950001,POINT (-77.02933487000003 38.90021438950001),-77.02763103000001,-77.03103871,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.899523948, -77.02763103000001 38.899523948, -77.02763103000001 38.900904831000005, -77.03103871 38.900904831000005, -77.03103871 38.899523948))"
38,D7,-77.02592718999999,38.90021438950001,POINT (-77.02592718999999 38.90021438950001),-77.02422335000001,-77.02763103000001,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.899523948, -77.02422335000001 38.899523948, -77.02422335000001 38.900904831000005, -77.02763103000001 38.900904831000005, -77.02763103000001 38.899523948))"
39,D8,-77.02251951000002,38.90021438950001,POINT (-77.02251951000002 38.90021438950001),-77.02081567,-77.02422335000001,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.899523948, -77.02081567 38.899523948, -77.02081567 38.900904831000005, -77.02422335000001 38.900904831000005, -77.02422335000001 38.899523948))"
40,D9,-77.01911183,38.90021438950001,POINT (-77.01911183 38.90021438950001),-77.01740799000001,-77.02081567,38.900904831000005,38.899523948,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.899523948, -77.01740799000001 38.899523948, -77.01740799000001 38.900904831000005, -77.02081567 38.900904831000005, -77.02081567 38.899523948))"
41,E0,-77.04978095000003,38.8988335065,POINT (-77.04978095000003 38.8988335065),-77.04807711000001,-77.05148479,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.898143065, -77.04807711000001 38.898143065, -77.04807711000001 38.899523948, -77.05148479 38.899523948, -77.05148479 38.898143065))"
42,E1,-77.04637327,38.89883350649999,POINT (-77.04637327 38.89883350649999),-77.04466943,-77.04807711000001,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.898143065, -77.04466943 38.898143065, -77.04466943 38.899523948, -77.04807711000001 38.899523948, -77.04807711000001 38.898143065))"
43,E2,-77.04296559,38.8988335065,POINT (-77.04296559 38.8988335065),-77.04126175,-77.04466943,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.898143065, -77.04126175 38.898143065, -77.04126175 38.899523948, -77.04466943 38.899523948, -77.04466943 38.898143065))"
44,E3,-77.03955791,38.8988335065,POINT (-77.03955791 38.8988335065),-77.03785407000001,-77.04126175,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.898143065, -77.03785407000001 38.898143065, -77.03785407000001 38.899523948, -77.04126175 38.899523948, -77.04126175 38.898143065))"
45,E4,-77.03615023,38.89883350649999,POINT (-77.03615023 38.89883350649999),-77.03444639,-77.03785407000001,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.898143065, -77.03444639 38.898143065, -77.03444639 38.899523948, -77.03785407000001 38.899523948, -77.03785407000001 38.898143065))"
46,E5,-77.03274255,38.8988335065,POINT (-77.03274255 38.8988335065),-77.03103871,-77.03444639,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.898143065, -77.03103871 38.898143065, -77.03103871 38.899523948, -77.03444639 38.899523948, -77.03444639 38.898143065))"
47,E6,-77.02933487000003,38.8988335065,POINT (-77.02933487000003 38.8988335065),-77.02763103000001,-77.03103871,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.898143065, -77.02763103000001 38.898143065, -77.02763103000001 38.899523948, -77.03103871 38.899523948, -77.03103871 38.898143065))"
48,E7,-77.02592718999999,38.8988335065,POINT (-77.02592718999999 38.8988335065),-77.02422335000001,-77.02763103000001,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.898143065, -77.02422335000001 38.898143065, -77.02422335000001 38.899523948, -77.02763103000001 38.899523948, -77.02763103000001 38.898143065))"
49,E8,-77.02251951000002,38.89883350649999,POINT (-77.02251951000002 38.89883350649999),-77.02081567,-77.02422335000001,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.898143065, -77.02081567 38.898143065, -77.02081567 38.899523948, -77.02422335000001 38.899523948, -77.02422335000001 38.898143065))"
50,E9,-77.01911183,38.8988335065,POINT (-77.01911183 38.8988335065),-77.01740799000001,-77.02081567,38.899523948,38.898143065,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.898143065, -77.01740799000001 38.898143065, -77.01740799000001 38.899523948, -77.02081567 38.899523948, -77.02081567 38.898143065))"
51,F0,-77.04978095000003,38.8974526235,POINT (-77.04978095000003 38.8974526235),-77.04807711000001,-77.05148479,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.896762182, -77.04807711000001 38.896762182, -77.04807711000001 38.898143065, -77.05148479 38.898143065, -77.05148479 38.896762182))"
52,F1,-77.04637327,38.8974526235,POINT (-77.04637327 38.8974526235),-77.04466943,-77.04807711000001,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.896762182, -77.04466943 38.896762182, -77.04466943 38.898143065, -77.04807711000001 38.898143065, -77.04807711000001 38.896762182))"
53,F2,-77.04296559,38.8974526235,POINT (-77.04296559 38.8974526235),-77.04126175,-77.04466943,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.896762182, -77.04126175 38.896762182, -77.04126175 38.898143065, -77.04466943 38.898143065, -77.04466943 38.896762182))"
54,F3,-77.03955791,38.8974526235,POINT (-77.03955791 38.8974526235),-77.03785407000001,-77.04126175,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.896762182, -77.03785407000001 38.896762182, -77.03785407000001 38.898143065, -77.04126175 38.898143065, -77.04126175 38.896762182))"
55,F4,-77.03615023,38.8974526235,POINT (-77.03615023 38.8974526235),-77.03444639,-77.03785407000001,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.896762182, -77.03444639 38.896762182, -77.03444639 38.898143065, -77.03785407000001 38.898143065, -77.03785407000001 38.896762182))"
56,F5,-77.03274255,38.8974526235,POINT (-77.03274255 38.8974526235),-77.03103871,-77.03444639,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.896762182, -77.03103871 38.896762182, -77.03103871 38.898143065, -77.03444639 38.898143065, -77.03444639 38.896762182))"
57,F6,-77.02933487000001,38.8974526235,POINT (-77.02933487000001 38.8974526235),-77.02763103000001,-77.03103871,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.896762182, -77.02763103000001 38.896762182, -77.02763103000001 38.898143065, -77.03103871 38.898143065, -77.03103871 38.896762182))"
58,F7,-77.02592719,38.8974526235,POINT (-77.02592719 38.8974526235),-77.02422335000001,-77.02763103000001,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.896762182, -77.02422335000001 38.896762182, -77.02422335000001 38.898143065, -77.02763103000001 38.898143065, -77.02763103000001 38.896762182))"
59,F8,-77.02251951000001,38.8974526235,POINT (-77.02251951000001 38.8974526235),-77.02081567,-77.02422335000001,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.896762182, -77.02081567 38.896762182, -77.02081567 38.898143065, -77.02422335000001 38.898143065, -77.02422335000001 38.896762182))"
60,F9,-77.01911183,38.8974526235,POINT (-77.01911183 38.8974526235),-77.01740799000001,-77.02081567,38.898143065,38.896762182,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.896762182, -77.01740799000001 38.896762182, -77.01740799000001 38.898143065, -77.02081567 38.898143065, -77.02081567 38.896762182))"
61,G0,-77.04978095000003,38.89607174050001,POINT (-77.04978095000003 38.89607174050001),-77.04807711000001,-77.05148479,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.89538129900001, -77.04807711000001 38.89538129900001, -77.04807711000001 38.896762182, -77.05148479 38.896762182, -77.05148479 38.89538129900001))"
62,G1,-77.04637327,38.89607174050001,POINT (-77.04637327 38.89607174050001),-77.04466943,-77.04807711000001,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.89538129900001, -77.04466943 38.89538129900001, -77.04466943 38.896762182, -77.04807711000001 38.896762182, -77.04807711000001 38.89538129900001))"
63,G2,-77.04296559,38.89607174050001,POINT (-77.04296559 38.89607174050001),-77.04126175,-77.04466943,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.89538129900001, -77.04126175 38.89538129900001, -77.04126175 38.896762182, -77.04466943 38.896762182, -77.04466943 38.89538129900001))"
64,G3,-77.03955791,38.89607174050001,POINT (-77.03955791 38.89607174050001),-77.03785407000001,-77.04126175,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.89538129900001, -77.03785407000001 38.89538129900001, -77.03785407000001 38.896762182, -77.04126175 38.896762182, -77.04126175 38.89538129900001))"
65,G4,-77.03615023,38.89607174050001,POINT (-77.03615023 38.89607174050001),-77.03444639,-77.03785407000001,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.89538129900001, -77.03444639 38.89538129900001, -77.03444639 38.896762182, -77.03785407000001 38.896762182, -77.03785407000001 38.89538129900001))"
66,G5,-77.03274255,38.89607174050001,POINT (-77.03274255 38.89607174050001),-77.03103871,-77.03444639,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.89538129900001, -77.03103871 38.89538129900001, -77.03103871 38.896762182, -77.03444639 38.896762182, -77.03444639 38.89538129900001))"
67,G6,-77.02933487000001,38.89607174050001,POINT (-77.02933487000001 38.89607174050001),-77.02763103000001,-77.03103871,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.89538129900001, -77.02763103000001 38.89538129900001, -77.02763103000001 38.896762182, -77.03103871 38.896762182, -77.03103871 38.89538129900001))"
68,G7,-77.02592719,38.89607174050001,POINT (-77.02592719 38.89607174050001),-77.02422335000001,-77.02763103000001,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.89538129900001, -77.02422335000001 38.89538129900001, -77.02422335000001 38.896762182, -77.02763103000001 38.896762182, -77.02763103000001 38.89538129900001))"
69,G8,-77.02251951000001,38.89607174050001,POINT (-77.02251951000001 38.89607174050001),-77.02081567,-77.02422335000001,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.89538129900001, -77.02081567 38.89538129900001, -77.02081567 38.896762182, -77.02422335000001 38.896762182, -77.02422335000001 38.89538129900001))"
70,G9,-77.01911183,38.89607174050001,POINT (-77.01911183 38.89607174050001),-77.01740799000001,-77.02081567,38.896762182,38.89538129900001,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.89538129900001, -77.01740799000001 38.89538129900001, -77.01740799000001 38.896762182, -77.02081567 38.896762182, -77.02081567 38.89538129900001))"
71,H0,-77.04978095000003,38.89469085750001,POINT (-77.04978095000003 38.89469085750001),-77.04807711000001,-77.05148479,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.894000416000004, -77.04807711000001 38.894000416000004, -77.04807711000001 38.89538129900001, -77.05148479 38.89538129900001, -77.05148479 38.894000416000004))"
72,H1,-77.04637327,38.89469085750001,POINT (-77.04637327 38.89469085750001),-77.04466943,-77.04807711000001,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.894000416000004, -77.04466943 38.894000416000004, -77.04466943 38.89538129900001, -77.04807711000001 38.89538129900001, -77.04807711000001 38.894000416000004))"
73,H2,-77.04296559,38.89469085750001,POINT (-77.04296559 38.89469085750001),-77.04126175,-77.04466943,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.894000416000004, -77.04126175 38.894000416000004, -77.04126175 38.89538129900001, -77.04466943 38.89538129900001, -77.04466943 38.894000416000004))"
74,H3,-77.03955791,38.89469085750001,POINT (-77.03955791 38.89469085750001),-77.03785407000001,-77.04126175,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.894000416000004, -77.03785407000001 38.894000416000004, -77.03785407000001 38.89538129900001, -77.04126175 38.89538129900001, -77.04126175 38.894000416000004))"
75,H4,-77.03615023,38.89469085750001,POINT (-77.03615023 38.89469085750001),-77.03444639,-77.03785407000001,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.03785407000001 38.894000416000004, -77.03444639 38.894000416000004, -77.03444639 38.89538129900001, -77.03785407000001 38.89538129900001, -77.03785407000001 38.894000416000004))"
76,H5,-77.03274255,38.89469085750001,POINT (-77.03274255 38.89469085750001),-77.03103871,-77.03444639,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.03444639 38.894000416000004, -77.03103871 38.894000416000004, -77.03103871 38.89538129900001, -77.03444639 38.89538129900001, -77.03444639 38.894000416000004))"
77,H6,-77.02933487000003,38.89469085750001,POINT (-77.02933487000003 38.89469085750001),-77.02763103000001,-77.03103871,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.03103871 38.894000416000004, -77.02763103000001 38.894000416000004, -77.02763103000001 38.89538129900001, -77.03103871 38.89538129900001, -77.03103871 38.894000416000004))"
78,H7,-77.02592718999999,38.89469085750001,POINT (-77.02592718999999 38.89469085750001),-77.02422335000001,-77.02763103000001,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.02763103000001 38.894000416000004, -77.02422335000001 38.894000416000004, -77.02422335000001 38.89538129900001, -77.02763103000001 38.89538129900001, -77.02763103000001 38.894000416000004))"
79,H8,-77.02251951000002,38.89469085750001,POINT (-77.02251951000002 38.89469085750001),-77.02081567,-77.02422335000001,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.02422335000001 38.894000416000004, -77.02081567 38.894000416000004, -77.02081567 38.89538129900001, -77.02422335000001 38.89538129900001, -77.02422335000001 38.894000416000004))"
80,H9,-77.01911183,38.89469085750001,POINT (-77.01911183 38.89469085750001),-77.01740799000001,-77.02081567,38.89538129900001,38.894000416000004,[],[],0,0,0,0,"POLYGON ((-77.02081567 38.894000416000004, -77.01740799000001 38.894000416000004, -77.01740799000001 38.89538129900001, -77.02081567 38.89538129900001, -77.02081567 38.894000416000004))"
81,I0,-77.04978095000003,38.89330997450001,POINT (-77.04978095000003 38.89330997450001),-77.04807711000001,-77.05148479,38.894000416000004,38.892619533,[],[],0,0,0,0,"POLYGON ((-77.05148479 38.892619533, -77.04807711000001 38.892619533, -77.04807711000001 38.894000416000004, -77.05148479 38.894000416000004, -77.05148479 38.892619533))"
82,I1,-77.04637327,38.8933099745,POINT (-77.04637327 38.8933099745),-77.04466943,-77.04807711000001,38.894000416000004,38.892619533,[],[],0,0,0,0,"POLYGON ((-77.04807711000001 38.892619533, -77.04466943 38.892619533, -77.04466943 38.894000416000004, -77.04807711000001 38.894000416000004, -77.04807711000001 38.892619533))"
83,I2,-77.04296559,38.89330997450001,POINT (-77.04296559 38.89330997450001),-77.04126175,-77.04466943,38.894000416000004,38.892619533,[],[],0,0,0,0,"POLYGON ((-77.04466943 38.892619533, -77.04126175 38.892619533, -77.04126175 38.894000416000004, -77.04466943 38.894000416000004, -77.04466943 38.892619533))"
84,I3,-77.03955791,38.89330997450001,POINT (-77.03955791 38.89330997450001),-77.03785407000001,-77.04126175,38.894000416000004,38.892619533,[],[],0,0,0,0,"POLYGON ((-77.04126175 38.892619533, -77.03785407000001 38.892619533, -77.03785407000001 38.894000416000004, -77.04126175 38.894000416000004, -77.04126175 38.892619533))"
